"date","group","mean","max","min","sd","cv","n","method","category","site","length"
2003-10-05,10,18.7713052694357,19.0442594700411,18.4718421083859,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-06,10,18.9109828032266,19.1435812476476,18.6669215129634,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-07,10,18.9602807563293,19.1435812476476,18.7644612152521,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-08,10,18.9520644308121,19.1435812476476,18.7644612152521,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-09,10,18.8493603618483,19.0442594700411,18.6669215129634,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-10,10,18.611086921852,18.8456159148281,18.2767627038084,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-11,10,18.4056787839243,18.646972359615,18.2767627038084,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-12,10,18.2988665522018,18.5476505820085,18.1792230015196,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-13,10,18.0720245216207,18.3490070267954,17.8866038946534,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-14,10,18.0318359728957,18.3490070267954,17.8866038946534,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-15,10,17.9373482294489,18.1503634715824,17.7890641923647,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-16,10,17.760697230831,18.1503634715824,17.4964450854984,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-17,10,17.7442645797968,18.1503634715824,17.4964450854984,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-18,10,17.7483727425553,18.0510416939758,17.4964450854984,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-19,10,17.6292360225573,18.0510416939758,17.3989053832097,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-20,10,17.6415605108329,17.8523981387628,17.4964450854984,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-21,10,17.797670695658,17.9517199163693,17.5939847877872,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-22,10,17.834644160485,17.9517199163693,17.7890641923647,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-23,10,17.7155074404869,17.8523981387628,17.5939847877872,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-24,10,17.5840462322131,17.8523981387628,17.3989053832097,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-25,10,17.5840462322131,17.8523981387628,17.3989053832097,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-26,10,17.6251278597987,17.9517199163693,17.3989053832097,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-27,10,17.6826421384184,18.0510416939758,17.4964450854984,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-28,10,17.7689135563481,18.1503634715824,17.5939847877872,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-29,10,17.8017788584166,18.1503634715824,17.5939847877872,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-30,10,17.1332200234046,17.4551110283367,16.911206871766,NA,NA,NA,"lm_rv","Over7",NA,243
2003-10-31,10,16.5077075894716,16.759858585091,16.3259686580335,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-01,10,15.9325648032738,16.1639279194518,15.740730444301,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-02,10,15.5874791315551,15.8659625866323,15.4481113374348,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-03,10,15.2423934598364,15.6673190314192,14.9604128259911,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-04,10,14.8603343232908,15.3693536985996,14.5702540168361,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-05,10,14.5768710929504,14.9720665881735,14.2776349099699,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-06,10,14.2358935839903,14.6741012553539,13.8874761008149,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-07,10,13.9935119812356,14.4754577001409,13.6923966962374,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-08,10,13.8866997495131,14.4754577001409,13.5948569939487,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-09,10,13.7182650764123,14.1774923673213,13.4973172916599,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-10,10,13.5128569384846,14.0781705897148,13.3022378870824,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-11,10,13.360854916418,13.8795270345017,13.2046981847937,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-12,10,13.360854916418,13.6808834792887,13.2046981847937,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-13,10,13.412296258786,13.5815617016821,13.3022378870824,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-14,10,13.4512344971063,13.5815617016821,13.3997775893712,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-15,10,13.3772875674523,13.4822399240756,13.3022378870824,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-16,10,13.2047447315929,13.3829181464691,13.1071584825049,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-17,10,13.1800957550416,13.3829181464691,13.1071584825049,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-18,10,13.1924202433173,13.3829181464691,13.2046981847937,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-19,10,13.1431222902146,13.2835963688625,13.1071584825049,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-20,10,13.0897161743533,13.3829181464691,13.0096187802162,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-21,10,12.8514427343571,13.0849528136495,12.71699967335,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-22,10,12.3214897385034,12.6876657032234,11.8391423527513,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-23,10,11.8367265329939,12.1910568151907,11.4489835435963,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-24,10,11.5614796281707,11.9924132599777,11.15636443673,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-25,10,11.2985572116231,11.7937697047646,11.0588247344413,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-26,10,11.0849327481783,11.5951261495516,10.8637453298638,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-27,10,10.7891450295622,11.1978390391255,10.5711262229976,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-28,10,10.6001695426687,11.0985172615189,10.4735865207088,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-29,10,10.4235185440507,10.8005519286994,10.2785071161313,NA,NA,NA,"lm_rv","Over7",NA,243
2003-11-30,10,10.2961654985356,10.6019083734863,10.1809674138426,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-01,10,10.2468675454329,10.5025865958798,10.1809674138426,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-02,10,10.3084899868112,10.5025865958798,10.2785071161313,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-03,10,10.5262226130147,10.8005519286994,10.3760468184201,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-04,10,10.735738913701,10.8998737063059,10.5711262229976,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-05,10,10.9863368419729,11.1978390391255,10.8637453298638,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-06,10,11.2410429330033,11.4958043719451,11.15636443673,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-07,10,11.5573714654121,11.6944479271581,11.4489835435963,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-08,10,11.6066694185147,11.6944479271581,11.546523245885,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-09,10,11.5245061633437,11.5951261495516,11.4489835435963,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-10,10,11.3766123040357,11.4958043719451,11.2539041390188,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-11,10,11.1095817247296,11.1978390391255,10.9612850321526,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-12,10,10.809685843355,10.8998737063059,10.6686659252863,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-13,10,10.5467634268074,10.7012301510928,10.4735865207088,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-14,10,10.3701124281896,10.5025865958798,10.1809674138426,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-15,10,10.0661083840564,10.2046212630602,9.98588800926511,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-16,10,9.90178187371425,10.0059777078471,9.79080860468762,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-17,10,9.80318596750888,9.90665593024062,9.69326890239888,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-18,10,9.49320641390878,9.70801237502756,9.49818949782139,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-19,10,9.20267974167132,9.41004704220798,9.10803068866641,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-20,10,9.05692927162865,9.1120817093884,9.01049098637767,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-21,10,9.09658197303732,9.21140348699493,9.10803068866641,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-22,10,9.17874522820843,9.31072526460146,9.20557039095516,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-23,10,9.35128806406776,9.50936881981451,9.3031100932439,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-24,10,9.64707578268377,9.80733415263409,9.59572920011013,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-25,10,9.79907780475033,9.90665593024062,9.79080860468762,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-26,10,9.63064313164955,9.80733415263409,9.59572920011013,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-27,10,9.40469417992899,9.60869059742104,9.40064979553265,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-28,10,9.11694417105799,9.21140348699493,9.10803068866641,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-29,10,8.60360244201066,8.91343815417535,8.23017336806771,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-30,10,8.03256781857143,8.21818571092966,8.03509396349022,NA,NA,NA,"lm_rv","Over7",NA,243
2003-12-31,10,7.91343109857332,7.92022037811007,7.84001455891274,NA,NA,NA,"lm_rv","Over7",NA,243
2004-01-01,10,8.0079188420201,8.0195421557166,7.93755426120148,NA,NA,NA,"lm_rv","Over7",NA,243
2004-01-02,10,7.72856377443832,7.92022037811007,7.64493515433525,NA,NA,NA,"lm_rv","Over7",NA,243
2004-01-03,10,7.58888624064743,7.72157682289702,7.5473954520465,NA,NA,NA,"lm_rv","Over7",NA,243
2004-01-04,10,7.54780461306188,7.72157682289702,7.5473954520465,NA,NA,NA,"lm_rv","Over7",NA,243
2004-01-05,10,7.35882912616832,7.52293326768396,7.15723664289153,NA,NA,NA,"lm_rv","Over7",NA,243
2004-01-06,10,7.05071691927665,7.02632437965133,7.15723664289153,NA,NA,NA,"lm_rv","Over7",NA,243
2004-01-07,10,7.17806996479188,7.32428971247091,7.05969694060278,NA,NA,NA,"lm_rv","Over7",NA,243
2004-01-08,NA,8.5508,8.57,8.41,0.0530659966456864,0.620596863985667,25,"ybfmp_logger","data","shw_harbor",NA
2004-01-09,NA,8.90979166666667,9.18,8.57,0.180076692684608,2.02111002615596,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-10,NA,9.1125,9.34,9.03,0.109631879196565,1.20309332451649,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-11,NA,9.46125,9.65,9.18,0.198597475932623,2.09906170889283,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-12,NA,9.72666666666667,9.81,9.65,0.0807763746093836,0.830463070007371,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-13,NA,9.73,9.81,9.65,0.0808465844223859,0.83090014822596,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-14,NA,9.78666666666667,9.81,9.65,0.0570678332219867,0.583118186873161,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-15,NA,9.61333333333333,9.81,9.49,0.10032571069746,1.04361002805957,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-16,NA,9.56666666666667,9.65,9.49,0.0807763746093836,0.844352347833278,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-17,NA,9.4525,9.49,9.34,0.0656392461740527,0.694411490865408,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-18,NA,9.52854166666667,9.65,9.34,0.11698316997217,1.2277132646794,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-19,NA,9.57333333333333,9.65,9.49,0.0807763746093836,0.843764358733116,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-20,NA,9.65666666666667,9.81,9.49,0.139868225724701,1.448411036155,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-21,NA,9.756875,9.96,9.49,0.158102528678286,1.62042179159091,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-22,NA,9.81645833333333,10.12,9.65,0.162093873292192,1.65124597678754,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-23,NA,9.64333333333333,9.81,9.49,0.109259272615565,1.13300317264671,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-24,NA,9.42875,9.65,9.34,0.109011516081091,1.15616084932882,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-25,NA,9.43916666666667,9.65,9.34,0.129447818014258,1.37139032062426,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-26,NA,9.236875,9.34,9.03,0.0835427333636646,0.904448023424205,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-27,NA,9.089375,9.18,9.03,0.0741305992467407,0.81557421986375,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-28,NA,9.15479166666667,9.34,9.03,0.134116329044275,1.46498504747632,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-29,NA,9.08333333333333,9.34,9.03,0.0795019960497002,0.87525133265725,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-30,NA,8.85479166666667,9.03,8.72,0.0648398873603876,0.732257627296568,48,"ybfmp_logger","data","shw_harbor",NA
2004-01-31,NA,8.56041666666667,8.72,8.41,0.123787022544185,1.44603968900484,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-01,NA,8.619375,8.87,8.41,0.191093229446847,2.21701955706588,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-02,NA,8.97041666666667,9.18,8.72,0.1184286899781,1.32021392515881,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-03,NA,9.04104166666667,9.18,8.87,0.0946266928139615,1.04663484919929,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-04,NA,9.01958333333333,9.18,8.87,0.0597497737317299,0.662444943669569,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-05,NA,8.456875,8.87,8.26,0.145648312214951,1.7222474284526,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-06,NA,8.49,8.72,8.26,0.214733877853199,2.52925651181624,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-07,NA,8.99,9.34,8.72,0.267923456836844,2.98023867449214,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-08,NA,9.23791666666667,9.49,9.03,0.204095913344613,2.20932836600546,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-09,NA,9.32458333333333,9.65,9.03,0.179869436493244,1.9289809535001,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-10,NA,9.238125,9.49,9.03,0.144526464483742,1.56445668881664,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-11,NA,9.25958333333333,9.49,9.03,0.179609011920674,1.93970943891291,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-12,NA,9.54125,9.81,9.34,0.204009021494305,2.13817918505757,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-13,NA,9.75145833333333,9.96,9.65,0.122352639692474,1.2547111981624,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-14,NA,9.84520833333333,10.12,9.65,0.197365516651518,2.00468603577731,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-15,NA,10.1489583333333,10.43,9.96,0.184889151187814,1.82175495371345,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-16,NA,10.3375,10.58,10.12,0.173554823026457,1.67888583338773,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-17,NA,10.6629166666667,10.89,10.43,0.19028487415802,1.7845480754142,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-18,NA,11.0727083333333,11.35,10.89,0.186875081536546,1.68770887763725,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-19,NA,11.11,11.2,11.04,0.0802124837739831,0.72198455242109,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-20,NA,11.4914583333333,11.82,11.35,0.117019539800136,1.01831757472153,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-21,NA,11.4725,11.66,11.2,0.156456778070672,1.36375487531638,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-22,NA,11.2,11.2,11.2,0,0,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-23,NA,11.0966666666667,11.2,11.04,0.07733137684001,0.696888346410424,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-24,NA,11.1966666666667,11.2,11.04,0.0230940107675851,0.206257910993615,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-25,NA,11.0733333333333,11.35,10.74,0.167119950975891,1.50921087576061,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-26,NA,10.6677083333333,10.89,10.58,0.131751532484661,1.23505000669148,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-27,NA,10.3860416666667,10.58,10.27,0.0904301677993963,0.870689437821399,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-28,NA,10.2833333333333,10.43,10.27,0.0446896310184743,0.434583121735569,48,"ybfmp_logger","data","shw_harbor",NA
2004-02-29,NA,10.520625,10.58,10.43,0.0741305992467407,0.704621628912168,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-01,NA,10.5683333333333,10.74,10.43,0.0766126852818729,0.724926843859388,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-02,NA,10.3433333333333,10.43,10.27,0.0805653780593375,0.778911163963946,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-03,NA,10.3,10.43,10.27,0.0631108447368934,0.612726647931004,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-04,NA,10.23875,10.27,10.12,0.0615621118629088,0.601265895376963,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-05,NA,10.445,10.58,10.27,0.0723466830835492,0.692644165471989,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-06,NA,10.7389583333333,11.04,10.58,0.154330945633537,1.43711280780837,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-07,NA,11.3795833333333,11.82,11.04,0.200212210112206,1.75939842652886,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-08,NA,12.0310416666667,12.44,11.82,0.164953114980724,1.37106261910591,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-09,NA,12.6427083333333,13.06,12.44,0.190662223141695,1.50808053238879,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-10,NA,13.21625,13.68,12.91,0.205639893886003,1.5559624998468,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-11,NA,13.545625,13.83,13.37,0.142603545806533,1.05276460707079,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-12,NA,13.8708333333333,14.14,13.68,0.127042183199348,0.91589438173156,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-13,NA,14.0054166666667,14.14,13.83,0.115702449142569,0.826126433053178,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-14,NA,14.1504166666667,14.29,13.98,0.109718369325176,0.775372004300295,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-15,NA,14.4810416666667,14.92,14.14,0.214845214775793,1.48363094120734,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-16,NA,14.6883333333333,15.08,14.29,0.285085529035145,1.94089773540323,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-17,NA,14.9452083333333,15.39,14.61,0.3114071671604,2.0836589240837,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-18,NA,15.228125,15.56,14.92,0.275794066327172,1.81108354657696,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-19,NA,15.5058333333333,15.71,15.24,0.184342804317245,1.18886099414572,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-20,NA,15.705625,15.87,15.56,0.100739948550922,0.641425913014747,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-21,NA,15.78,15.87,15.71,0.0802124837739822,0.508317387667821,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-22,NA,15.89,16.03,15.71,0.102396808460903,0.644410374203289,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-23,NA,15.78875,15.87,15.56,0.128172506760856,0.811796416821189,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-24,NA,15.1439583333333,15.56,14.61,0.352798776854959,2.3296338321165,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-25,NA,14.39,14.76,13.68,0.350561859050976,2.43614912474619,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-26,NA,13.37875,13.68,12.91,0.222525398980632,1.66327496201537,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-27,NA,13.0689583333333,13.22,12.91,0.110746780047007,0.847403268281447,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-28,NA,13.4725,13.83,13.06,0.203767702533411,1.51247134929234,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-29,NA,13.7935416666667,14.14,13.52,0.210435107330415,1.5256060583697,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-30,NA,14.0335416666667,14.14,13.83,0.0825263229014308,0.58806482968909,48,"ybfmp_logger","data","shw_harbor",NA
2004-03-31,NA,14.2316666666667,14.61,13.83,0.232473593406231,1.63349521072419,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-01,NA,14.5333333333333,14.92,14.29,0.222072762978123,1.52802359847333,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-02,NA,14.3529166666667,14.61,14.14,0.185069950356136,1.28942398715338,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-03,NA,14.525,14.92,14.14,0.291904968505673,2.00967276079637,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-04,NA,14.7717391304348,15.08,14.45,0.189259426277221,1.28122643248744,46,"ybfmp_logger","data","shw_harbor",NA
2004-04-05,NA,14.63,14.92,14.45,0.182372076996686,1.24656238548658,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-06,NA,14.5602083333333,14.92,14.29,0.224504083110605,1.54190158527222,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-07,NA,14.5377083333333,14.76,14.29,0.161472474214889,1.11071477369408,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-08,NA,14.704375,14.92,14.45,0.172144252349654,1.17070091282121,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-09,NA,14.9414583333333,15.24,14.61,0.215692744266186,1.44358562232838,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-10,NA,15.3814583333333,15.56,15.24,0.14460495832312,0.940125150615562,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-11,NA,15.4322916666667,15.71,15.08,0.217218779636915,1.40756009754599,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-12,NA,15.2158333333333,15.39,14.92,0.181504742723725,1.19286757910329,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-13,NA,15.210625,15.56,14.92,0.163048175232992,1.07193606596042,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-14,NA,15.08,15.24,14.92,0.123495197598074,0.818933671074759,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-15,NA,14.74375,15.08,14.61,0.126383829426179,0.857202743034705,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-16,NA,14.24625,14.61,13.98,0.217408577019634,1.52607582360013,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-17,NA,14.0439583333333,14.14,13.83,0.096132434877418,0.68451096618001,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-18,NA,13.780625,13.98,13.52,0.187007864779431,1.35703471199188,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-19,NA,13.5633333333333,13.68,13.52,0.0718548576463408,0.529772850673439,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-20,NA,13.65,13.83,13.52,0.140757827339892,1.03119287428492,48,"ybfmp_logger","data","shw_harbor",NA
2004-04-21,NA,13.8647916666667,14.29,13.52,0.328562242449008,2.36975967867536,48,"ybfmp_logger","data","shw_harbor",NA
